,date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,distressed
825,2021-12-31,WARN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,36133000,5270000,30863000,0.854149946,0.9274901059972871,0.0,0.0,3577000.0,-4919000.0,4919000,10189000,5441000.0,5441000.0,84000.0,26028000,0.7203387485,25944000,0.7180140038,7568999,33512999,0.9274900783000001,6086000.0,27427000,0.7590568179,110.82,110.82,247500,247500,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
826,2020-12-31,WARN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,35819000,5038000,30781000,0.8593483905,0.909740640442223,0.0,0.0,3507000.0,-4885000.0,4885000,9923000,5570000.0,5570000.0,59000.0,25955000,0.7246154276,25896000,0.7229682571,6690000,32586000,0.9097406404,5811000.0,26775000,0.7475083056,108.18,108.18,247500,247500,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
827,2023-12-31,WIHN.SW,USD,0,2023-12-31,2023-12-30 19:00:00,2023,FY,30918000,16174000,14744000,0.4768743127,4398000.0,17290000.0,6523000.0,23813000.0,-167000.0,28044000,44218000,90000.0,1326000.0,625000.0,-13268000,-0.4291351316,-13300000,-0.4301701274,-1919000,-15219000,-0.4922375315,230000.0,-15360000,-0.4967979818,-4.8,-4.8,3198312,3198312,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
828,2022-12-31,WIHN.SW,USD,0,2022-12-31,2022-12-30 19:00:00,2022,FY,23814000,13588000,10226000,0.4294112707,3862000.0,10843000.0,7275000.0,20037000.0,-747000.0,22543000,36131000,728000.0,733000.0,602000.0,-11710000,-0.46737213400000005,-11732000,-0.49265138150000004,-1313000,-13045000,-0.547787016,3238000.0,-8026999,-0.3370705887,-3.5700000000000003,-3.5700000000000003,2248059,2248060,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
829,2021-12-31,WIHN.SW,USD,0,2021-12-31,2021-12-30 19:00:00,2021,FY,17646000,9893000,7753000,0.4393630284,5618000.0,13289000.0,9111000.0,23099000.0,-433000.0,29271000,39164000,1941000.0,1950000.0,994000.0,-20088000,-1.1383883033,-21082000,-1.1947183498,-2299000,-23459000,-1.3294230987,13000.0,-19718000,-1.1174203786,-13.76,-13.76,1432849,1432849,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
830,2020-12-31,WIHN.SW,USD,0,2020-12-31,2020-12-30 19:00:00,2020,FY,14779000,8578000,6201000,0.4195818391,6012000.0,9971000.0,7355000.0,18276000.0,-831000.0,33972000,42550000,1127000.0,1143000.0,1592000.0,-17188000,-1.1630015563,-18780000,-1.2707219704,-10366000,-28898000,-1.9553420394,9000.0,-28659000,-1.9391704445,-33.5,-33.49,855492,855706,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
831,2024-03-31,YPSN.SW,CHF,0,2024-03-31,2024-03-29 20:00:00,2023,FY,548457000,359403000,189054000,0.3447015901,0.0,29114000.0,78877000.0,107991000.0,-5156000.0,102835000,462238000,156000.0,5038000.0,74866000.0,161776000,0.2949656947,86219000,0.1572028436,-4347000,81872000,0.1492769716,3506000.0,78366000,0.1428844923,5.74,5.74,13648908,13651750,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
832,2023-03-31,YPSN.SW,CHF,0,2023-03-31,2023-03-30 20:00:00,2022,FY,497460000,356869000,140591000,0.2826176979,28953000.0,26219000.0,77074000.0,103293000.0,0.0,103293000,460162000,23000.0,2310000.0,78560000.0,137507000,0.2328991276,37298000,0.0749768826,-3957000,56637000,0.11385237000000001,5362000.0,51275000,0.10307361400000001,3.8200000000000003,3.8200000000000003,13418662,13418662,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
833,2022-03-31,YPSN.SW,CHF,0,2022-03-31,2022-03-30 20:00:00,2021,FY,464841000,351024000,113817000,0.24485146530000002,21954000.0,23029000.0,66391000.0,89420000.0,0.0,89420000,440444000,10000.0,2265000.0,68081000.0,92478000,0.19894544590000002,24397000,0.052484613000000006,-3039000,25540000,0.0549435183,2435000.0,23105000,0.049705168,1.82,1.82,12683970,12683970,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
834,2021-03-31,YPSN.SW,CHF,0,2021-03-31,2021-03-30 20:00:00,2020,FY,403656000,308828000,94828000,0.2349228056,16788000.0,21095000.0,72964000.0,94059000.0,0.0,94059000,402887000,27000.0,2017000.0,56025000.0,63858000,0.140699011,769000,0.0019050875000000001,-3156000,6113000,0.0151440831,302000.0,5811000,0.014395921300000001,0.46,0.46,12651012,12651012,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
835,2024-12-31,ZEHN.SW,EUR,0,2024-12-31,2024-12-31 00:00:00,2024,FY,705800000,246400000,459400000,0.6508926041,0.0,30900000.0,63200000.0,94100000.0,351200000.0,445300000,691700000,500000.0,2300000.0,25300000.0,40000000,0.0566732785,14100000,0.0199773307,-1700000,12400000,0.0175687164,14900000.0,1700000,0.0024086143,0.16,0.16,10910876,10910866,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
836,2023-12-31,ZEHN.SW,EUR,0,2023-12-31,2023-12-30 19:00:00,2023,FY,764600000,287000000,477600000,0.6246403348,0.0,32800000.0,62900000.0,248500000.0,168900000.0,417300000,704400000,400000.0,1100000.0,24300000.0,82500000,0.1078995553,60200000,0.0787339786,-3100000,57100000,0.074679571,12400000.0,43200000,0.0565001308,3.87,3.87,11152852,11152852,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
837,2022-12-31,ZEHN.SW,EUR,0,2022-12-31,2022-12-30 19:00:00,2022,FY,814700000,329100000,485600000,0.5960476249000001,24700000.0,30000000.0,71700000.0,239000000.0,0.0,414200000,743300000,900000.0,1200000.0,23900000.0,95100000,0.1167300847,71200000,0.08739413280000001,-800000,70500000,0.0865349208,13800000.0,55400000,0.06800049100000001,4.89,4.89,11334052,11334052,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
838,2021-12-31,ZEHN.SW,EUR,0,2021-12-31,2021-12-30 19:00:00,2021,FY,699000000,258899999,440100001,0.6296137353,21400000.0,24200000.0,69000000.0,213500000.0,0.0,370700000,629599999,900000.0,1100000.0,22900000.0,90500000,0.12947067240000001,67900000,0.0971387697,600000,68500000,0.09799713880000001,8199999.0,59700000,0.0854077253,5.14,5.14,11609724,11609724,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
839,2024-12-31,ZBH.SW,USD,0,2024-12-31,2024-12-31 00:00:00,2024,FY,7678600000,2191200000,5487400000,0.7146354804,437400000.0,0.0,0.0,2929800000.0,834500000.0,4201700000,6392900000,0.0,218000000.0,996300000.0,2250900000,0.2931393744,1285700000,0.167439377,-249100000,1036600000,0.1349985674,131400000.0,903800000,0.1177037481,4.47,4.45,202300000,203000000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
840,2023-12-31,ZBH.SW,USD,0,2023-12-31,2023-12-30 19:00:00,2023,FY,7394200000,2083800000,5310400000,0.718184523,458700000.0,0.0,0.0,2838900000.0,735100000.0,4032700000,6116500000,0.0,201200000.0,951700000.0,2220200000,0.3002623678,1277700000,0.1727975981,-210400000,1067300000,0.1443428633,42200000.0,1024000000,0.1384869222,4.88,4.88,209836065,209700000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
841,2022-12-31,ZBH.SW,USD,0,2022-12-31,2022-12-30 19:00:00,2022,FY,6939900000,2019500000,4920400000,0.7090015706,406000000.0,0.0,0.0,2761700000.0,560600000.0,3728300000,5747800000,164800000.0,164800000.0,926400000.0,1990500000,0.2868196948,1064100000,0.15333073960000002,-292800000,403500000,0.058142048200000004,112300000.0,231400000,0.033343419900000004,1.1,1.1,209600000,210300000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
842,2021-12-31,ZBH.SW,USD,0,2021-12-31,2021-12-30 19:00:00,2021,FY,6827300000,1960400000,4866900000,0.7128586703,435800000.0,0.0,0.0,2843400000.0,582300000.0,3861500000,5821900000,208400000.0,208400000.0,1095000000.0,1955300000,0.28639432870000003,860300000,0.1260088175,-361300000,499000000,0.0730889224,53500000.0,401600000,0.0588226678,1.9300000000000002,1.9100000000000001,208600000,210400000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
843,2024-12-31,ZUGN.SW,CHF,0,2024-12-31,2024-12-31 00:00:00,2024,FY,88476000,9439000,79037000,0.8933157014,0.0,1495000.0,1658000.0,3153000.0,-930000.0,2223000,11662000,46000.0,10255000.0,3996000.0,80850000,0.9138071341,76814000,0.8681902437000001,-10215000,66599000,0.752735205,7883000.0,58716000,0.6636375966,115.13,115.13,510000,510000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
844,2023-12-31,ZUGN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,84492000,12506000,71986000,0.8519859868,0.0,14980000.0,1709000.0,16689000.0,30154000.0,46843000,46843000,18000.0,10215000.0,3595000.0,41306000,0.48887468640000004,37649000,0.4455924821,-10153000,27496000,0.3254272594,3302000.0,24194000,0.2863466364,47.44,47.44,510000,510000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
845,2022-12-31,ZUGN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,80130000,12545000,67585000,0.8434419069,0.564320479221265,1288000.0,1527000.0,16302000.0,-21400000.0,21400000,33945000,47000.0,7814000.0,3547000.0,49732000,0.6206414576,46185000,0.5763758892,-7759000,45219000,0.5643204792000001,5419000.0,39800000,0.4966928741,78.04,78.04,510000,510000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
846,2021-12-31,ZUGN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,74229000,11786000,62443000,0.8412210861,1.153942529200178,1782000.0,1310000.0,14111000.0,-19003000.0,19003000,30789000,6000.0,7519000.0,3461000.0,46901000,0.6318420025,43440000,0.5852160207,-7501000,85656000,1.1539425292,10095000.0,75561000,1.0179444691,148.16,148.16,510000,510000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
847,2024-12-31,ZUGER.SW,CHF,0,2024-12-31,2024-12-31 00:00:00,2024,FY,292128000,0,292128000,1.0,0.0,49324000.0,0.0,49324000.0,242804000.0,292128000,292128000,345345000.0,132679000.0,0.0,0,0.0,-550534000,-1.8845643006000001,693122000,142588000,0.48810110640000004,20216000.0,122368000,0.4188848724,425.47,425.47,287607,287607,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
848,2023-12-31,ZUGER.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,441523000,-1390000,442913000,1.0031481939,0.0,47644000.0,0.0,47644000.0,234550000.0,282194000,282194000,329531000.0,118345000.0,31367000.0,174916000,0.3961650922,140807000,0.3189120386,4130000,144937000,0.32826602460000004,20119000.0,124820000,0.2827032793,434.0,433.84,287606,287710,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
849,2022-12-31,ZUGER.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,284300000,0,284300000,1.0,0.0,35246000.0,97665000.0,132911000.0,-47961000.0,47961000,171731000,179913000.0,22214000.0,22874000.0,24000,8.44179e-05,112593000,0.39603587760000003,24000,112617000,0.3961202955,15434000.0,97183000,0.3418325712,337.87,337.87,287632,287632,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
850,2021-12-31,ZUGER.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,253136000,0,253136000,1.0,0.0,31583000.0,89737000.0,121320000.0,-39452000.0,39452000,164081000,163072000.0,11988000.0,15527000.0,104618000,7.110800000000001e-05,89645000,0.3541376967,-554000,89091000,0.35194914990000004,13793000.0,75870000,0.29972030850000003,261.76,261.76,287657,287657,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
851,2024-12-31,ZURN.SW,USD,0,2024-12-31,2024-12-31 00:00:00,2024,FY,77747000000,0,77747000000,1.0,0.0,0.0,0.0,0.0,77747000000.0,77747000000,77747000000,0.0,440000000.0,911000000.0,9816000000,0.1262556755,0,0.0,8465000000,8465000000,0.1088787992,2261000000.0,5814000000,0.0747810205,40.0,40.0,145341018,145341018,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
852,2023-12-31,ZURN.SW,USD,0,2023-12-31,2023-12-30 19:00:00,2023,FY,74693000000,4730000000,69963000000,0.9366741194,0.0,0.0,0.0,69963000000.0,0.0,69963000000,3583000000,0.0,456000000.0,852000000.0,6833000000,0.0914811294,71110000000,0.9520303107,-64652000000,6458000000,0.0864605786,1741000000.0,4351000000,0.0582517773,29.73,29.73,146350487,146354478,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
853,2022-12-31,ZURN.SW,USD,0,2022-12-31,2022-12-30 19:00:00,2022,FY,41425000000,0,41425000000,1.0,0.0,8665000000.0,0.0,8665000000.0,-43610000000.0,-34945000000,35226000000,434000000.0,434000000.0,756000000.0,7284000000,0.1758358479,6480000000,0.15642727820000002,-49509000000,6199000000,0.14964393480000002,1279000000.0,3964000000,0.0956910078,31.01,30.77,148442709,149578329,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
854,2021-12-31,ZURN.SW,USD,0,2021-12-31,2021-12-30 19:00:00,2021,FY,70065000000,0,70065000000,1.0,0.0,8794000000.0,0.0,8794000000.0,-74110000000.0,-65316000000,62744000000,469000000.0,1060000000.0,849000000.0,5598000000,0.0798972383,4749000000,0.0677799186,-53938000000,7321000000,0.1044886891,1895000000.0,5202000000,0.0742453436,34.99,34.66,148685004,150070623,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
855,2023-12-31,ZWM.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,53776000,35553000,18223000,0.3388686403,0.0,0.0,0.0,16628000.0,753000.0,17381000,52934000,6000.0,419000.0,1901000.0,2919000,0.054280720000000005,842000,0.015657542400000002,-23000,819000,0.015229842300000001,112000.0,707000,0.013147128800000001,10.07,10.07,70200,70200,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
856,2022-12-31,ZWM.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,56249000,51354000,4895000,0.0870237693,0.0,0.0,0.0,5304000.0,2466000.0,2838000,54192000,109000.0,300000.0,2115000.0,1756000,0.0741701897,2057000,0.036569539000000005,-556000,1501000,0.026684918800000002,307000.0,1194000,0.021227044,17.01,17.01,70200,70200,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
857,2021-12-31,ZWM.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,55776000,50846000,4930000,0.0883892714,0.0,0.0,0.0,4284000.0,1118000.0,3166000,54012000,8000.0,143000.0,2128000.0,3838000,0.0697791165,1764000,0.031626506,-578000,1186000,0.0212636259,170000.0,1016000,0.01821572,14.47,14.47,70200,70200,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
858,2020-12-31,ZWM.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,46052000,44760000,1292000,0.0280552419,0.0,0.0,0.0,4203000.0,1256000.0,2947000,47707000,5000.0,164000.0,2080000.0,283000,0.009228698,-1655000,-0.0359376357,-292000,-1961000,-0.0425822983,-287000.0,-1674000,-0.036350212800000004,-23.85,-23.85,70200,70200,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
859,2024-03-31,ZUBN.SW,CHF,0,2024-03-31,2024-03-29 20:00:00,2023,FY,9040000,437000,8603000,0.9516592920000001,0.0,581000.0,0.0,581000.0,0.0,2369000,2806000,1000.0,1603000.0,45000.0,6321000,0.6992256637,6276000,0.6942477876,-5079000,1197000,0.13241150440000002,-141000.0,1338000,0.1480088496,0.4,0.4,3315647,3315647,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
860,2023-03-31,ZUBN.SW,CHF,0,2023-03-31,2023-03-30 20:00:00,2022,FY,8836000,402000,8434000,0.9545043006,0.0,642000.0,13000.0,2301000.0,-2489000.0,2489000,2891000,782000.0,782000.0,55000.0,6000000,0.6790402897000001,5945000,0.6728157537,208000,6218000,0.7037120869,896000.0,5322000,0.602308737,1.6099999999999999,1.6099999999999999,3315647,3315647,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
861,2022-03-31,ZUBN.SW,CHF,0,2022-03-31,2022-03-30 20:00:00,2021,FY,8597000,371000,8226000,0.9568454112,0.0,730000.0,25000.0,2821000.0,-3381000.0,3381000,3752000,755000.0,755000.0,47000.0,4892000,0.5690357101,4845000,0.5635686868,4209000,9239000,1.074677213,3268000.0,5971000,0.6945446086,1.8,1.8,3315647,3315647,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
