date,symbol,currency_balance_sheet,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory_balance_sheet,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,currency_cash_flow_statement,netIncome_cash_flow_statement,depreciationAndAmortization_cash_flow_statement,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cash_flow_statement,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,currency_income_statement,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization_income_statement,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome_income_statement,netIncomeRatio_income_statement,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,distressed,year,marketcap,z_score
2022-12-31,ABT.SW,USD,9882000000.0,288000000.0,10170000000.0,6218000000.0,6173000000.0,0.0,25224000000.0,9162000000.0,22799000000.0,10454000000.0,33253000000.0,766000000.0,6033000000.0,0.0,49214000000.0,0.0,74438000000.0,4607000000.0,2271000000.0,343000000.0,0.0,1456000000.0,15489000000.0,14522000000.0,0.0,991000000.0,6579000000.0,22044000000.0,0.0,943000000.0,37533000000.0,0.0,24709000000.0,35257000000.0,-8051000000.0,0.0,36686000000.0,36905000000.0,74438000000.0,219000000.0,74438000000.0,1054000000.0,17716000000.0,7834000000.0,USD,6933000000.0,3267000000.0,0.0,685000000.0,-1519000000.0,-68000000.0,-1413000000.0,420000000.0,-458000000.0,215000000.0,9581000000.0,-1777000000.0,48000000.0,-185000000.0,152000000.0,22000000.0,-1740000000.0,-753000000.0,0.0,-3795000000.0,-3309000000.0,214000000.0,-7636000000.0,-122000000.0,83000000.0,9882000000.0,9799000000.0,9581000000.0,-1777000000.0,7804000000.0,USD,43653000000.0,19142000000.0,24511000000.0,0.5614963462,2888000000.0,0.0,0.0,11248000000.0,2013000000.0,16149000000.0,35291000000.0,183000000.0,375000000.0,3267000000.0,12380000000.0,0.2450232516,8362000000.0,0.1915561359,-56000000.0,8306000000.0,0.1902732916,1373000000.0,6933000000.0,0.1588206996,3.98,3.91,1753000000.0,1764000000.0,0.0,2022.0,191420000000.0,5.12
2021-12-31,ABT.SW,USD,9799000000.0,450000000.0,10249000000.0,6487000000.0,5157000000.0,292000000.0,24239000000.0,8959000000.0,23231000000.0,12739000000.0,35970000000.0,816000000.0,5212000000.0,0.0,50957000000.0,0.0,75196000000.0,4408000000.0,754000000.0,306000000.0,0.0,1234000000.0,13105000000.0,17296000000.0,2738000000.0,1392000000.0,5077000000.0,26067000000.0,0.0,956000000.0,39172000000.0,0.0,24470000000.0,31528000000.0,-8374000000.0,0.0,35802000000.0,36024000000.0,75196000000.0,222000000.0,75196000000.0,1266000000.0,19006000000.0,9207000000.0,USD,7071000000.0,3538000000.0,0.0,640000000.0,-771000000.0,-383000000.0,-456000000.0,1288000000.0,-1220000000.0,55000000.0,10533000000.0,-1885000000.0,-53000000.0,-173000000.0,77000000.0,26000000.0,-2008000000.0,-48000000.0,0.0,-2299000000.0,-3202000000.0,51000000.0,-5494000000.0,-70000000.0,2961000000.0,9799000000.0,6838000000.0,10533000000.0,-1885000000.0,8648000000.0,USD,43075000000.0,18537000000.0,24538000000.0,0.569657574,2742000000.0,0.0,0.0,11324000000.0,2047000000.0,16113000000.0,34650000000.0,43000000.0,490000000.0,3538000000.0,12742000000.0,0.2495414974,8425000000.0,0.1955890888,-214000000.0,8211000000.0,0.1906210099,1140000000.0,7071000000.0,0.1641555427,4.01,3.94,1775000000.0,1789000000.0,0.0,2021.0,248860000000.0,5.76
2023-12-31,ACLN.SW,USD,234058000.0,0.0,234058000.0,220202000.0,251244000.0,46860000.0,763331000.0,223209000.0,40264000.0,42475000.0,82739000.0,0.0,0.0,137522000.0,443470000.0,0.0,1206801000.0,153506000.0,1803000.0,14569000.0,0.0,101162000.0,326969000.0,475818000.0,1243000.0,-1243000.0,70282000.0,576930000.0,0.0,41001000.0,903899000.0,0.0,995000.0,224008000.0,40116999.0,1.0,287283000.0,302902000.0,1206801000.0,15619000.0,1206801000.0,46431000.0,518622000.0,284564000.0,USD,109974000.0,30128000.0,0.0,0.0,-9280000.0,-7067000.0,-17663000.0,0.0,15450000.0,14371000.0,145193000.0,-36203000.0,-92849000.0,0.0,0.0,89000.0,-128963000.0,110985000.0,0.0,0.0,-76212000.0,-15158000.0,19615000.0,8856000.0,44701000.0,234058000.0,189357000.0,145193000.0,-36203000.0,108990000.0,USD,914859000.0,528927000.0,385932000.0,0.4218486127,57448000.0,192470000.0,0.0,192470000.0,-5292000.0,244626000.0,773553000.0,0.0,4128000.0,30128000.0,171434000.0,0.1873884391,141306000.0,0.1544565884,-4128000.0,137178000.0,0.1499444177,27205000.0,101207000.0,0.1106257904,1.08,1.08,93757324.0,93849162.0,0.0,2023.0,2920000000.0,4.1
2022-12-31,ACLN.SW,USD,189357000.0,0.0,189357000.0,198174000.0,184484000.0,35373000.0,614904000.0,177540000.0,7151000.0,3388000.0,10539000.0,77017000.0,99470000.0,2081000.0,366647000.0,0.0,981551000.0,130727000.0,-120874000.0,9156000.0,120874000.0,-28561000.0,286396000.0,322770000.0,21835000.0,32811000.0,33047000.0,398649000.0,0.0,28127000.0,685045000.0,0.0,995000.0,122801000.0,63521000.0,0.0,283784000.0,296506000.0,981551000.0,12722000.0,981551000.0,77017000.0,350897000.0,161540000.0,USD,129792000.0,22745000.0,-4997350.0,181000.0,-18248000.0,-28337758.0,-33632000.0,0.0,43721758.0,3929000.0,133388000.0,-34425000.0,0.0,0.0,0.0,338000.0,-34087000.0,-93129000.0,0.0,0.0,0.0,-181409000.0,28871000.0,-11998000.0,116174000.0,189357000.0,73183000.0,133388000.0,-34425000.0,98963000.0,USD,780538000.0,427714000.0,352824000.0,0.452026679,51087000.0,149602000.0,0.0,149602000.0,0.0,195786000.0,623500000.0,0.0,555000.0,22745000.0,179783000.0,0.2303321555,157038000.0,0.2011919983,-555000.0,156483000.0,0.2004809503,26691000.0,122801000.0,0.1573286631,1.31,1.31,93751299.0,93752355.0,0.0,2022.0,1960000000.0,3.97
2024-12-31,ADEN.SW,EUR,482000000.0,0.0,482000000.0,0.0,0.0,4598000000.0,5080000000.0,980000000.0,4196000000.0,854000000.0,5050000000.0,0.0,0.0,989000000.0,7019000000.0,0.0,12099000000.0,0.0,290000000.0,0.0,0.0,0.0,4778000000.0,2668000000.0,0.0,0.0,745000000.0,3735000000.0,0.0,519000000.0,8513000000.0,0.0,11000000.0,3269000000.0,0.0,-220000000.0,3576000000.0,3586000000.0,12099000000.0,10000000.0,12099000000.0,224000000.0,3477000000.0,2995000000.0,EUR,303000000.0,244000000.0,0.0,0.0,175000000.0,340000000.0,0.0,0.0,-165000000.0,-15000000.0,707000000.0,-144000000.0,9000000.0,-22000000.0,0.0,0.0,-157000000.0,-172000000.0,0.0,-20000000.0,-432000000.0,-10000000.0,-634000000.0,31000000.0,-53000000.0,593000000.0,646000000.0,707000000.0,-144000000.0,563000000.0,EUR,23138000000.0,18642000000.0,4496000000.0,0.1943123866,0.0,3908000000.0,0.0,3908000000.0,47000000.0,3955000000.0,22597000000.0,0.0,73000000.0,244000000.0,760000000.0,0.0328463999,541000000.0,0.0233814504,-98000000.0,443000000.0,0.0191459936,140000000.0,303000000.0,0.013095341,1.78,1.8,170588235.0,168592999.0,0.0,2024.0,4140000000.0,3.23
2023-12-31,ADEN.SW,EUR,556000000.0,-13000000.0,556000000.0,4466000000.0,0.0,466000000.0,5488000000.0,1036000000.0,4114000000.0,1214000000.0,5328000000.0,197000000.0,-287000000.0,381000000.0,6942000000.0,0.0,12430000000.0,832000000.0,521000000.0,2028000000.0,0.0,1611000000.0,5194000000.0,2625000000.0,0.0,0.0,687000000.0,3635000000.0,0.0,525000000.0,8829000000.0,332000000.0,11000000.0,3398000000.0,-332000000.0,-664000000.0,3595000000.0,3601000000.0,12430000000.0,6000000.0,12430000000.0,184000000.0,3671000000.0,3115000000.0,EUR,325000000.0,257000000.0,0.0,19000000.0,172000000.0,184000000.0,0.0,0.0,-12000000.0,-210000000.0,563000000.0,-216000000.0,0.0,-41000000.0,6000000.0,42000000.0,-209000000.0,-186000000.0,0.0,0.0,-422000000.0,-12000000.0,-620000000.0,3000000.0,-263000000.0,646000000.0,909000000.0,563000000.0,-216000000.0,347000000.0,EUR,23957000000.0,18988000000.0,4969000000.0,0.2074132821,0.0,4259000000.0,0.0,4259000000.0,78000000.0,4337000000.0,23325000000.0,16000000.0,77000000.0,257000000.0,841000000.0,0.0351045623,632000000.0,0.0263805986,-125000000.0,507000000.0,0.0211629169,180000000.0,325000000.0,0.0135659724,1.94,1.93,167427593.0,168014727.0,0.0,2023.0,8250000000.0,3.55
2023-12-31,ADEN.SW,EUR,556000000.0,-13000000.0,556000000.0,4466000000.0,0.0,466000000.0,5488000000.0,1036000000.0,4114000000.0,1214000000.0,5328000000.0,197000000.0,-287000000.0,381000000.0,6942000000.0,0.0,12430000000.0,832000000.0,521000000.0,2028000000.0,0.0,1611000000.0,5194000000.0,2625000000.0,0.0,0.0,687000000.0,3635000000.0,0.0,525000000.0,8829000000.0,332000000.0,11000000.0,3398000000.0,-332000000.0,-664000000.0,3595000000.0,3601000000.0,12430000000.0,6000000.0,12430000000.0,184000000.0,3671000000.0,3115000000.0,EUR,325000000.0,257000000.0,0.0,19000000.0,172000000.0,184000000.0,0.0,0.0,-12000000.0,-210000000.0,563000000.0,-216000000.0,0.0,-41000000.0,6000000.0,42000000.0,-209000000.0,-186000000.0,0.0,0.0,-422000000.0,-12000000.0,-620000000.0,3000000.0,-263000000.0,646000000.0,909000000.0,563000000.0,-216000000.0,347000000.0,EUR,23957000000.0,18988000000.0,4969000000.0,0.2074132821,0.0,4259000000.0,0.0,4259000000.0,78000000.0,4337000000.0,23325000000.0,16000000.0,77000000.0,257000000.0,841000000.0,0.0351045623,632000000.0,0.0263805986,-125000000.0,507000000.0,0.0211629169,180000000.0,325000000.0,0.0135659724,1.94,1.93,167427593.0,168014727.0,0.0,2023.0,8250000000.0,3.55
2022-12-31,ADEN.SW,EUR,782000000.0,-8000000.0,782000000.0,4758000000.0,0.0,584000000.0,6124000000.0,977000000.0,4181000000.0,1029000000.0,5210000000.0,185000000.0,-185000000.0,945000000.0,7132000000.0,0.0,13256000000.0,1162000000.0,138000000.0,2140000000.0,0.0,1582000000.0,5198000000.0,3099000000.0,0.0,0.0,779000000.0,4165000000.0,0.0,463000000.0,9363000000.0,153000000.0,11000000.0,3412000000.0,-153000000.0,-306000000.0,3881000000.0,3893000000.0,13256000000.0,12000000.0,13256000000.0,177000000.0,3700000000.0,2918000000.0,EUR,345000000.0,270000000.0,0.0,21000000.0,-19000000.0,-389000000.0,0.0,0.0,370000000.0,-74000000.0,543000000.0,-215000000.0,-1245000000.0,0.0,1000000.0,13000000.0,-1446000000.0,-928000000.0,0.0,-5000000.0,-409000000.0,-46000000.0,-1383000000.0,40000000.0,-2246000000.0,909000000.0,3155000000.0,543000000.0,-215000000.0,328000000.0,EUR,23640000000.0,18666000000.0,4974000000.0,0.2104060914,0.0,4326000000.0,157000000.0,4326000000.0,130000000.0,4456000000.0,23122000000.0,9000000.0,49000000.0,270000000.0,770000000.0,0.032571912,547000000.0,0.0231387479,-96000000.0,451000000.0,0.0190778342,106000000.0,342000000.0,0.0144670051,2.05,2.04,166822663.0,167065883.0,0.0,2022.0,5500000000.0,3.17
2022-12-31,ADEN.SW,EUR,782000000.0,-8000000.0,782000000.0,4758000000.0,0.0,584000000.0,6124000000.0,977000000.0,4181000000.0,1029000000.0,5210000000.0,185000000.0,-185000000.0,945000000.0,7132000000.0,0.0,13256000000.0,1162000000.0,138000000.0,2140000000.0,0.0,1582000000.0,5198000000.0,3099000000.0,0.0,0.0,779000000.0,4165000000.0,0.0,463000000.0,9363000000.0,153000000.0,11000000.0,3412000000.0,-153000000.0,-306000000.0,3881000000.0,3893000000.0,13256000000.0,12000000.0,13256000000.0,177000000.0,3700000000.0,2918000000.0,EUR,345000000.0,270000000.0,0.0,21000000.0,-19000000.0,-389000000.0,0.0,0.0,370000000.0,-74000000.0,543000000.0,-215000000.0,-1245000000.0,0.0,1000000.0,13000000.0,-1446000000.0,-928000000.0,0.0,-5000000.0,-409000000.0,-46000000.0,-1383000000.0,40000000.0,-2246000000.0,909000000.0,3155000000.0,543000000.0,-215000000.0,328000000.0,EUR,23640000000.0,18666000000.0,4974000000.0,0.2104060914,0.0,4326000000.0,157000000.0,4326000000.0,130000000.0,4456000000.0,23122000000.0,9000000.0,49000000.0,270000000.0,770000000.0,0.032571912,547000000.0,0.0231387479,-96000000.0,451000000.0,0.0190778342,106000000.0,342000000.0,0.0144670051,2.05,2.04,166822663.0,167065883.0,0.0,2022.0,5500000000.0,3.17
2021-12-31,ADEN.SW,EUR,3051000000.0,1000000.0,3051000000.0,4076000000.0,-1000000.0,596000000.0,7723000000.0,669000000.0,2483000000.0,198000000.0,2681000000.0,175000000.0,-175000000.0,792000000.0,4142000000.0,0.0,11865000000.0,879000000.0,348000000.0,1865000000.0,0.0,1482000000.0,4726000000.0,2751000000.0,0.0,0.0,359000000.0,3339000000.0,0.0,381000000.0,8065000000.0,237000000.0,11000000.0,3361000000.0,-237000000.0,-474000000.0,3790000000.0,3800000000.0,11865000000.0,10000000.0,11865000000.0,118000000.0,3480000000.0,429000000.0,EUR,588000000.0,186000000.0,-3000000.0,21000000.0,-80000000.0,-170000000.0,0.0,0.0,90000000.0,10000000.0,722000000.0,-132000000.0,23000000.0,-23000000.0,132000000.0,-206000000.0,-206000000.0,-261000000.0,229000000.0,-93000000.0,-365000000.0,2000000.0,980000000.0,91000000.0,1587000000.0,3155000000.0,1568000000.0,722000000.0,-132000000.0,590000000.0,EUR,20949000000.0,16668000000.0,4281000000.0,0.2043534298,0.0,3423000000.0,104000000.0,3423000000.0,70000000.0,3493000000.0,20161000000.0,5000000.0,32000000.0,186000000.0,971000000.0,0.0478304454,780000000.0,0.0372332808,-27000000.0,753000000.0,0.0359444365,165000000.0,586000000.0,0.0279726956,3.62,3.6,162096188.0,162727104.0,0.0,2021.0,8500000000.0,3.79
2021-12-31,ADEN.SW,EUR,3051000000.0,1000000.0,3051000000.0,4076000000.0,-1000000.0,596000000.0,7723000000.0,669000000.0,2483000000.0,198000000.0,2681000000.0,175000000.0,-175000000.0,792000000.0,4142000000.0,0.0,11865000000.0,879000000.0,348000000.0,1865000000.0,0.0,1482000000.0,4726000000.0,2751000000.0,0.0,0.0,359000000.0,3339000000.0,0.0,381000000.0,8065000000.0,237000000.0,11000000.0,3361000000.0,-237000000.0,-474000000.0,3790000000.0,3800000000.0,11865000000.0,10000000.0,11865000000.0,118000000.0,3480000000.0,429000000.0,EUR,588000000.0,186000000.0,-3000000.0,21000000.0,-80000000.0,-170000000.0,0.0,0.0,90000000.0,10000000.0,722000000.0,-132000000.0,23000000.0,-23000000.0,132000000.0,-206000000.0,-206000000.0,-261000000.0,229000000.0,-93000000.0,-365000000.0,2000000.0,980000000.0,91000000.0,1587000000.0,3155000000.0,1568000000.0,722000000.0,-132000000.0,590000000.0,EUR,20949000000.0,16668000000.0,4281000000.0,0.2043534298,0.0,3423000000.0,104000000.0,3423000000.0,70000000.0,3493000000.0,20161000000.0,5000000.0,32000000.0,186000000.0,971000000.0,0.0478304454,780000000.0,0.0372332808,-27000000.0,753000000.0,0.0359444365,165000000.0,586000000.0,0.0279726956,3.62,3.6,162096188.0,162727104.0,0.0,2021.0,8500000000.0,3.79
2023-12-31,ADEN.SW,EUR,556000000.0,-13000000.0,556000000.0,4466000000.0,0.0,466000000.0,5488000000.0,1036000000.0,4114000000.0,1214000000.0,5328000000.0,197000000.0,-287000000.0,381000000.0,6942000000.0,0.0,12430000000.0,832000000.0,521000000.0,2028000000.0,0.0,1611000000.0,5194000000.0,2625000000.0,0.0,0.0,687000000.0,3635000000.0,0.0,525000000.0,8829000000.0,332000000.0,11000000.0,3398000000.0,-332000000.0,-664000000.0,3595000000.0,3601000000.0,12430000000.0,6000000.0,12430000000.0,184000000.0,3671000000.0,3115000000.0,EUR,325000000.0,257000000.0,0.0,19000000.0,172000000.0,184000000.0,0.0,0.0,-12000000.0,-210000000.0,563000000.0,-216000000.0,0.0,-41000000.0,6000000.0,42000000.0,-209000000.0,-186000000.0,0.0,0.0,-422000000.0,-12000000.0,-620000000.0,3000000.0,-263000000.0,646000000.0,909000000.0,563000000.0,-216000000.0,347000000.0,EUR,23957000000.0,18988000000.0,4969000000.0,0.2074132821,0.0,4259000000.0,0.0,4259000000.0,78000000.0,4337000000.0,23325000000.0,16000000.0,77000000.0,257000000.0,841000000.0,0.0351045623,632000000.0,0.0263805986,-125000000.0,507000000.0,0.0211629169,180000000.0,325000000.0,0.0135659724,1.94,1.93,167427593.0,168014727.0,0.0,2023.0,8250000000.0,3.55
2023-12-31,ADEN.SW,EUR,556000000.0,-13000000.0,556000000.0,4466000000.0,0.0,466000000.0,5488000000.0,1036000000.0,4114000000.0,1214000000.0,5328000000.0,197000000.0,-287000000.0,381000000.0,6942000000.0,0.0,12430000000.0,832000000.0,521000000.0,2028000000.0,0.0,1611000000.0,5194000000.0,2625000000.0,0.0,0.0,687000000.0,3635000000.0,0.0,525000000.0,8829000000.0,332000000.0,11000000.0,3398000000.0,-332000000.0,-664000000.0,3595000000.0,3601000000.0,12430000000.0,6000000.0,12430000000.0,184000000.0,3671000000.0,3115000000.0,EUR,325000000.0,257000000.0,0.0,19000000.0,172000000.0,184000000.0,0.0,0.0,-12000000.0,-210000000.0,563000000.0,-216000000.0,0.0,-41000000.0,6000000.0,42000000.0,-209000000.0,-186000000.0,0.0,0.0,-422000000.0,-12000000.0,-620000000.0,3000000.0,-263000000.0,646000000.0,909000000.0,563000000.0,-216000000.0,347000000.0,EUR,23957000000.0,18988000000.0,4969000000.0,0.2074132821,0.0,4259000000.0,0.0,4259000000.0,78000000.0,4337000000.0,23325000000.0,16000000.0,77000000.0,257000000.0,841000000.0,0.0351045623,632000000.0,0.0263805986,-125000000.0,507000000.0,0.0211629169,180000000.0,325000000.0,0.0135659724,1.94,1.93,167427593.0,168014727.0,0.0,2023.0,8250000000.0,3.55
2022-12-31,ADEN.SW,EUR,782000000.0,-8000000.0,782000000.0,4758000000.0,0.0,584000000.0,6124000000.0,977000000.0,4181000000.0,1029000000.0,5210000000.0,185000000.0,-185000000.0,945000000.0,7132000000.0,0.0,13256000000.0,1162000000.0,138000000.0,2140000000.0,0.0,1582000000.0,5198000000.0,3099000000.0,0.0,0.0,779000000.0,4165000000.0,0.0,463000000.0,9363000000.0,153000000.0,11000000.0,3412000000.0,-153000000.0,-306000000.0,3881000000.0,3893000000.0,13256000000.0,12000000.0,13256000000.0,177000000.0,3700000000.0,2918000000.0,EUR,345000000.0,270000000.0,0.0,21000000.0,-19000000.0,-389000000.0,0.0,0.0,370000000.0,-74000000.0,543000000.0,-215000000.0,-1245000000.0,0.0,1000000.0,13000000.0,-1446000000.0,-928000000.0,0.0,-5000000.0,-409000000.0,-46000000.0,-1383000000.0,40000000.0,-2246000000.0,909000000.0,3155000000.0,543000000.0,-215000000.0,328000000.0,EUR,23640000000.0,18666000000.0,4974000000.0,0.2104060914,0.0,4326000000.0,157000000.0,4326000000.0,130000000.0,4456000000.0,23122000000.0,9000000.0,49000000.0,270000000.0,770000000.0,0.032571912,547000000.0,0.0231387479,-96000000.0,451000000.0,0.0190778342,106000000.0,342000000.0,0.0144670051,2.05,2.04,166822663.0,167065883.0,0.0,2022.0,5500000000.0,3.17
2022-12-31,ADEN.SW,EUR,782000000.0,-8000000.0,782000000.0,4758000000.0,0.0,584000000.0,6124000000.0,977000000.0,4181000000.0,1029000000.0,5210000000.0,185000000.0,-185000000.0,945000000.0,7132000000.0,0.0,13256000000.0,1162000000.0,138000000.0,2140000000.0,0.0,1582000000.0,5198000000.0,3099000000.0,0.0,0.0,779000000.0,4165000000.0,0.0,463000000.0,9363000000.0,153000000.0,11000000.0,3412000000.0,-153000000.0,-306000000.0,3881000000.0,3893000000.0,13256000000.0,12000000.0,13256000000.0,177000000.0,3700000000.0,2918000000.0,EUR,345000000.0,270000000.0,0.0,21000000.0,-19000000.0,-389000000.0,0.0,0.0,370000000.0,-74000000.0,543000000.0,-215000000.0,-1245000000.0,0.0,1000000.0,13000000.0,-1446000000.0,-928000000.0,0.0,-5000000.0,-409000000.0,-46000000.0,-1383000000.0,40000000.0,-2246000000.0,909000000.0,3155000000.0,543000000.0,-215000000.0,328000000.0,EUR,23640000000.0,18666000000.0,4974000000.0,0.2104060914,0.0,4326000000.0,157000000.0,4326000000.0,130000000.0,4456000000.0,23122000000.0,9000000.0,49000000.0,270000000.0,770000000.0,0.032571912,547000000.0,0.0231387479,-96000000.0,451000000.0,0.0190778342,106000000.0,342000000.0,0.0144670051,2.05,2.04,166822663.0,167065883.0,0.0,2022.0,5500000000.0,3.17
2021-12-31,ADEN.SW,EUR,3051000000.0,1000000.0,3051000000.0,4076000000.0,-1000000.0,596000000.0,7723000000.0,669000000.0,2483000000.0,198000000.0,2681000000.0,175000000.0,-175000000.0,792000000.0,4142000000.0,0.0,11865000000.0,879000000.0,348000000.0,1865000000.0,0.0,1482000000.0,4726000000.0,2751000000.0,0.0,0.0,359000000.0,3339000000.0,0.0,381000000.0,8065000000.0,237000000.0,11000000.0,3361000000.0,-237000000.0,-474000000.0,3790000000.0,3800000000.0,11865000000.0,10000000.0,11865000000.0,118000000.0,3480000000.0,429000000.0,EUR,588000000.0,186000000.0,-3000000.0,21000000.0,-80000000.0,-170000000.0,0.0,0.0,90000000.0,10000000.0,722000000.0,-132000000.0,23000000.0,-23000000.0,132000000.0,-206000000.0,-206000000.0,-261000000.0,229000000.0,-93000000.0,-365000000.0,2000000.0,980000000.0,91000000.0,1587000000.0,3155000000.0,1568000000.0,722000000.0,-132000000.0,590000000.0,EUR,20949000000.0,16668000000.0,4281000000.0,0.2043534298,0.0,3423000000.0,104000000.0,3423000000.0,70000000.0,3493000000.0,20161000000.0,5000000.0,32000000.0,186000000.0,971000000.0,0.0478304454,780000000.0,0.0372332808,-27000000.0,753000000.0,0.0359444365,165000000.0,586000000.0,0.0279726956,3.62,3.6,162096188.0,162727104.0,0.0,2021.0,8500000000.0,3.79
2021-12-31,ADEN.SW,EUR,3051000000.0,1000000.0,3051000000.0,4076000000.0,-1000000.0,596000000.0,7723000000.0,669000000.0,2483000000.0,198000000.0,2681000000.0,175000000.0,-175000000.0,792000000.0,4142000000.0,0.0,11865000000.0,879000000.0,348000000.0,1865000000.0,0.0,1482000000.0,4726000000.0,2751000000.0,0.0,0.0,359000000.0,3339000000.0,0.0,381000000.0,8065000000.0,237000000.0,11000000.0,3361000000.0,-237000000.0,-474000000.0,3790000000.0,3800000000.0,11865000000.0,10000000.0,11865000000.0,118000000.0,3480000000.0,429000000.0,EUR,588000000.0,186000000.0,-3000000.0,21000000.0,-80000000.0,-170000000.0,0.0,0.0,90000000.0,10000000.0,722000000.0,-132000000.0,23000000.0,-23000000.0,132000000.0,-206000000.0,-206000000.0,-261000000.0,229000000.0,-93000000.0,-365000000.0,2000000.0,980000000.0,91000000.0,1587000000.0,3155000000.0,1568000000.0,722000000.0,-132000000.0,590000000.0,EUR,20949000000.0,16668000000.0,4281000000.0,0.2043534298,0.0,3423000000.0,104000000.0,3423000000.0,70000000.0,3493000000.0,20161000000.0,5000000.0,32000000.0,186000000.0,971000000.0,0.0478304454,780000000.0,0.0372332808,-27000000.0,753000000.0,0.0359444365,165000000.0,586000000.0,0.0279726956,3.62,3.6,162096188.0,162727104.0,0.0,2021.0,8500000000.0,3.79
2023-12-31,AEVS.SW,CHF,80706000.0,0.0,80706000.0,169131000.0,34190000.0,70798000.0,354825000.0,1182908000.0,0.0,50359000.0,50359000.0,242961000.0,11126000.0,13551000.0,1500905000.0,0.0,1855730000.0,146375000.0,116386000.0,1739000.0,0.0,105831000.0,370331000.0,885112000.0,-61114000.0,61114000.0,600000.0,946826000.0,0.0,21153000.0,1317157000.0,0.0,84529000.0,309400000.0,102758000.0,-4792000.0,491895000.0,538573000.0,1855730000.0,46678000.0,1855730000.0,242961000.0,1001498000.0,920792000.0,CHF,-39295000.0,61937000.0,0.0,699000.0,24607000.0,-9088000.0,-1529000.0,-122000.0,35346000.0,-5275000.0,42673000.0,-86451000.0,154109000.0,-10265000.0,404000.0,-22233000.0,35564000.0,-3626000.0,20000.0,-4027000.0,-63185000.0,-2135000.0,-72953000.0,-5000.0,5279000.0,80706000.0,75427000.0,42673000.0,-108733000.0,-66060000.0,CHF,914363000.0,744276000.0,170087000.0,0.186016932,0.0,26694000.0,16771000.0,207711000.0,0.0,207711000.0,951987000.0,1239000.0,35072000.0,61937000.0,49062000.0,0.0536570268,-37624000.0,-0.0411477717,-5935000.0,-43559000.0,-0.0476386293,-1699000.0,-39295000.0,-0.0429752735,-0.47,-0.47,84339528.0,84339528.0,0.0,2023.0,1690000000.0,1.7
